id;report_date;fatal;category;age;gender;time_in_sport;time_in_sport_orig;total_number_of_jumps;skydives_in_12_months;cause_of_death;system;main;wingload;reserve;aad;aad_installed;helmet;rsl;rsl_active_known;wingsuit;description;conclusion;experience_level;jump_happened;physical_harm;human_error;jump_type;aad_save;aad_fail;aad_unintentional;rsl_neg;weather_impact;reserve_used;swoop;number_of_skydivers;reserve_problem;ai_done
559;2009-11-01;No;Unintentional Low Turn;;Male;;;1000.0;;;;;1.3;;;No;;not known if installed   not known if connected;No;;A jumper with more than 1,000 jumps, flying an elliptical canopy at a wing loading of 1.3:1, was having trouble making it back to the drop zone’s landing area. He initiated a 180-degree turn at approximately 100 feet in order to face into the wind. He struck the ground in a steep, diving turn and was nearly horizontal to the ground when he impacted. The hard landing resulted in a broken right femur. The jumper had passed over several suitable landing spots in order to get back to the main landing area. Once he was over the main landing area, he attempted to turn the canopy 180-degrees in order to face into the 15-mph wind, but there was not enough altitude remaining for him to complete the turn. A better option would have been to select a suitable landing area for an off-field landing and fly a conservative landing pattern into that area, or, once he was at a low altitude over the main landing area, to continue landing in a downwind or crosswind direction rather than attempting to face into the wind. Skydiver’s Information Manual Section 5-1 includes recommendations for off-field landings and recommendations for procedures that can help jumpers avoid making low turns.;;;Yes;Yes;Yes;licensed;No;No;Yes;No;No;No;Yes;1.0;No;done
560;2009-11-01;No;Unintentional Low Turn;;Male;;;200.0;;;;;1.5;;;No;;not known if installed   not known if connected;No;;A jumper with approximately 200 jumps, flying an elliptical canopy at a wing-loading of 1.5:1, suffered a broken femur and pelvis following a low turn while landing on a beach in calm winds. The height at which he initiated the turn and the degree of the turn was not reported. This was his third jump on a new, smaller main canopy. There were no reported obstacles in the area, and the jumper apparently simply misjudged his landing while attempting a high-performance approach. With only 200 jumps worth of experience and at a wing-loading of 1.5:1, this jumper must have rapidly downsized and very likely did not understand the flight characteristics of his new canopy. Jumpers who wish to make high-performance landings should seek the advice and training of a canopy coach and should use a structured program to help reduce the risks that are inherent with high-performance landings.;;;Yes;Yes;Yes;licensed;No;No;Yes;No;No;No;Yes;;No;done
561;2009-10-01;Yes;Medical Problem;59.0;Male;;;450.0;85.0;Heart attack during freefall and no deployment of a main or reserve parachute;;Aerodyne Diablo, unreported size;;Parachute Industries of South Africa Tempo 170;;No;Yes, unreported type;installed   not known if connected;No;;This jumper performed a 3-way skydive from 10,000 feet out of a Cessna 182, with a fourth person videoing the jump. The initial freefall was uneventful, and the jumpers broke off at an unreported altitude, in order to track away from each other before deployment. The other jumpers on this skydive reported seeing this jumper in a face-to-earth, limp body position after breakoff until impact with the ground. The container was equipped with an automatic activation device (AAD), which activated and cut the closing loop of the reserve container to initiate reserve deployment. The reserve had just reached line stretch when this jumper struck the ground at a high rate of speed. Although the AAD was found to have activated at approximately 750 feet above the ground, witnesses approximately a mile away did not see the reserve canopy extract from the container until just before impact. The reserve freebag and pilot chute were found approximately 30 feet from the jumper. He received immediate medical attention but was pronounced dead at the scene.;"The medical examiner found evidence that this jumper experienced a cardiovascular collapse, and determined he was most likely clinically dead before he impacted the ground. However, the impact resulted in multiple blunt-force-trauma injuries and the actual cause of death was listed as “transaction of the brain stem.” Data retrieved from his audible altimeter shows an increase in freefall speed starting at approximately 2,500 feet; this was most likely when he lost consciousness. The AAD was taken to the U.S. service center for evaluation, and was found to have activated within its design parameters. It was not possible to determine what may have delayed the reserve deployment until just before the jumper reached the ground. There were no burn marks anywhere on the reserve bridle to indicate that the bridle was caught on anything. The reserve pilot chute may have hesitated because of the burble behind the jumper, which can happen when a spring-loaded pilot chute is deployed when a jumper is in a belly-to-earth body position. This can cause a delay of several seconds as the pilot chute bounces around behind the jumper until it clears the burble and begins to extract the reserve from the container.";;Yes;Yes;No;licensed;Yes;No;No;No;No;Yes;No;4.0;No;done
562;2009-09-01;Yes;Medical Problem;33.0;Female;;;480.0;;Striking the ground after reserve deployment at a low altitude;;Icarus Safire 2 139;1.4;Aerodyne Smart 150;;No;Full face, unreported type;installed   connected;Yes;;After an uneventful 4-way formation skydive, all four jumpers separated at 4,500 feet and began tracking away from each other. The next time this jumper was observed, ground witnesses reported seeing her at approximately 200 feet above the ground as the reserve pilot chute launched and the reserve cleared its freebag just before impact. The jumper was killed instantly by the hard impact without a fully inflated reserve canopy. The reserve canopy cleared the freebag, but the slider was still at the top of the lines, and the canopy did not have enough time to inflate before the jumper reached the ground.;This jumper was found with the reserve pilot chute and freebag approximately 30 feet from her body. The automatic activation device had cut the reserve closing loop, and this jumper had pulled her reserve ripcord which was found under her body, clear from the ripcord housing. The jumper was wearing gloves and glove liners for this jump, as the temperature at altitude was about seven degrees Fahrenheit. Her right glove was found five to seven feet from her body.;;Yes;Yes;No;licensed;No;No;No;No;No;Yes;No;4.0;No;done
563;2009-09-01;No;Unintentional Low Turn;;Male;;;2000.0;;;;Performance Designs Sabre2 190;;;;No;;not known if installed   not known if connected;No;;A jumper with 2,000-plus jumps borrowed a student rig to make a back-to-back load while filming tandem skydives. After an uneventful skydive and initial canopy descent under the 190-square-foot Performance Designs Sabre2 main canopy, he initiated a fast 720-degree turn while descending through 1,000 feet. The student rig was equipped with an Airtec Student Cypres, which activated and deployed the reserve canopy at 1,000 feet. The two canopies formed a biplane with the reserve behind the main canopy. The jumper landed uneventfully under both canopies. The student-model Cypres contains different activation parameters than the Airtec Expert Cypres. The Cypres user guide states the following regarding a student-model Cypres:;;;Yes;No;Yes;licensed;Yes;No;Yes;No;No;Yes;Yes;1.0;No;done
564;2009-09-01;No;Other;;Male;;;400.0;;;;;;;;No;;not known if installed   not known if connected;No;;A jumper with 400 jumps was under canopy at approximately 150 feet and was getting ready to turn from his base leg to final approach, when he noticed another jumper flying directly behind him in the same direction. The first jumper began yelling at the trailing jumper, who continued to fly his canopy in the same direction, closing to within 10 to 15 feet of the jumper in front of him. At 100 feet, the trailing jumper then turned 90 degrees for his final approach, which provided enough clear airspace for the front jumper to also turn 90 degrees and land beside the tailgating jumper in the main landing area. The drop zone’s Safety & Training Advisor and the first jumper both talked to the tailgating jumper regarding the close canopy flight. Although the tailgating jumper had approximately 3,000 jumps and nearly 30 years in the sport, he did not appear concerned. The first jumper avoided a potential collision because he remained vigilant during his entire canopy descent, and he was prepared to remain in his base leg direction and land outside of the main landing area if it became necessary to avoid a collision. Jumpers should fly a landing pattern which allows for every jumper to remain in clear airspace and land into a clear unobstructed area without the risk of a collision.;;;Yes;No;Yes;licensed;No;No;No;No;No;No;No;2.0;No;done
565;2009-09-01;No;Other;;Male;;;30.0;;;;;;;;No;;not known if installed   not known if connected;No;;"A jumper with approximately 30 jumps turned his canopy from base leg to final approach at approximately 150 feet above the ground. His turn to final approach placed his canopy slightly lower and very close to another jumper who was also on final approach. The first jumper was slightly off the wind line and passed directly under the other jumper as both approached the main landing area. The lower jumper’s feet were approximately 50 feet above the ground, and his canopy was approximately 30 feet below the higher jumper, as the pair crossed paths. Both jumpers landed uneventfully. The lower jumper never saw the other canopy; it was not reported if the other jumper saw the lower jumper during the close call. Had the first jumper turned his canopy directly into the wind it would have prevented him from crossing underneath the other jumper, but either way this was a case of two canopies flying much too closely and at least one jumper failing to see the other under canopy. Jumpers should plan a canopy descent that provides clear airspace from the opening through the landing. The base-leg-to-final-approach area above a landing area is the most likely area for a canopy collision.";;;Yes;No;Yes;licensed;No;No;No;No;No;No;No;2.0;No;done
566;2009-08-01;Yes;Unintentional Low Turn;28.0;Male;;;1500.0;400.0;Hard impact following a low turn under canopy;;Icarus Neos 109;2.1;Performance Designs PD 126R;;No;Rawa open-face camera helmet;not known if installed   not known if connected;No;;After an uneventful freefall and initial canopy descent, this jumper was observed making a 90-degree left turn followed immediately by a 180-degree right turn in an attempt to make a high-performance landing. His altitude at the start of the turns was unknown, and witnesses did not know if he initiated the turns using his front risers or steering toggles. He was jumping a 109-square-foot canopy at a wing loading of 2.1:1. At this wing loading, the canopy would lose a large amount of altitude while generating considerable forward speed when flown aggressively. As this jumper neared the ground at the completion of the 180-degree turn, the canopy was still descending rapidly and steeply. The jumper started to flare the canopy but struck the ground hard before the flare had much effect on slowing the descent rate and leveling the canopy’s flight. He struck the ground with his feet and knees first before flipping forward onto his chest, head and neck. He received immediate medical attention but died at the scene from multiple injuries including internal, face and head injuries.;This jumper had rapidly downsized through a series of elliptical and cross-braced, high-performance canopies. At just four years and 1,500 jumps worth of experience, he had already downsized through at least five different high-performance canopies. It was also reported that he had a few close calls during poor landings in the past, while jumping different canopies than the one he was using on this jump. The report stated that he had struck the ground hard after making a low turn on at least three previous occasions but apparently did not suffer any serious injuries. This was only his eighth jump using this 109-square-foot, cross-braced canopy. He had reportedly jumped at least two other cross-braced canopies of similar size but from a different manufacturer. The number of jumps made on each of his previous canopies was not reported.;;Yes;Yes;Yes;licensed;No;No;Yes;No;No;No;Yes;;No;done
567;2009-07-01;No;Collision (Aircraft);;Female;;;70.0;;;;;;;;No;;not known if installed   not known if connected;No;;"A jumper with approximately 70 jumps and between one and two years of experience exited a PAC-750 airplane on a low pass. She made a poised exit and what was reported to be a “big jump” out of the aircraft. She struck the horizontal stabilizer, first with her container, then with her left arm as she rolled to the left before dropping clear of the airplane. Her arm was broken by the impact. She deployed her main canopy and landed uneventfully. The report did not indicate if she kept the brakes stowed and landed without flaring the canopy or if she was able to use her left arm to help with steering and the landing flare. Her wing loading was 1:1, light enough to provide for a relatively soft landing in an unusual situation such as this. She received immediate medical attention and was taken to a local hospital by ambulance. The aircraft landed safely but required repair to the stabilizer. Jumpers exiting aircraft with low horizontal stabilizers must use caution while exiting. They should either drop straight off the door or dive down and out during the exit; springing up and out of the door and spreading into a stable arch with a head-high body position increases the chances of striking the horizontal stabilizer. Pilots can help to reduce the chances of a tail strike by configuring the aircraft properly for jump run, which includes leveling the plane so that the tail is in a higher position than during the climb. In the previous seven years there were three fatalities due to jumpers striking the tail of an aircraft and at least six non-fatal accidents in which jumpers struck the tail but survived. Two of the jumpers involved in the non-fatal accidents were knocked unconscious after striking the tail and survived only because their automatic activation devices deployed their reserves.";;;Yes;Yes;Yes;licensed;No;No;No;No;No;No;No;1.0;No;done
568;2009-07-01;Yes;Incorrect Emergency Procedures;40.0;Female;;;13.0;13.0;Hard landing under a spinning main parachute;;Performance Designs Navigator 220;0.8;Perforamnce Designs PD 176R;;No;Protec open-face;installed   connected;Yes;;This jumper performed a solo exit that was reportedly uneventful. There were no witness accounts of her freefall or deployment. One witness reported that the main canopy initially flew in a straight line. Several other witnesses did not see the initial canopy flight or make any mention of the canopy initially flying straight but reported seeing the main canopy in a right-hand spiraling turn that continued until impact. One witness reported seeing the canopy flying with the brakes deployed on one side only, but the report does not specify if this person simply saw the back of the main canopy and noticed that the tail was pulled down on one side, or if the observation included seeing the jumper’s arm pulling a steering line down.;Since no one witnessed this jumper’s deployment, it is unclear what her deployment altitude was, but one witness reported observing her canopy flight when the jumper was at an estimated 3,500 to 4,000 feet above ground level. Investigators reportedly did not find a problem with any of the gear when it was inspected after the accident. Both brakes were released, and no one reported seeing line twists or another canopy problem that would cause a spin. Since there was no video and given the lack of a conclusive witness report, the circumstances make it impossible to determine why the canopy was spinning.;;Yes;Yes;Yes;licensed;No;No;No;No;No;No;No;1.0;No;done
569;2009-07-01;No;Unintentional Low Turn;;Male;;;400.0;;;;;2.3;;;No;;not known if installed   not known if connected;No;;No details available.;"A jumper with 400 jumps and 2.5 years experience, jumping an elliptical canopy at a wing loading of 1.3:1, was observed flying into the wind for what appeared to be final approach. At an unreported altitude, he initiated a 360-degree turn in an unreported direction then quickly followed with a right-hand, 90-degree turn. He struck the ground hard while still in a steep dive. He received immediate medical attention and was airlifted to a local hospital, where he promptly underwent surgery. The hard landing resulted in multiple broken bones, including back injuries which resulted in paralysis at chest level and below. The extent of his other injuries was not reported. There were no reported obstacles or canopy traffic that would have been a reason for this jumper’s erratic canopy control; it appeared that he was attempting to perform a high performance landing. Jumpers who are interested in performing high-speed landings must consider whether the additional risks are worth the rewards. Coaching from a knowledgeable canopy pilot in a structured canopy-training program can help lessen those risks. All turns must be completed with enough altitude for the canopy to return to straight and level flight for the landing flare.";;Yes;Yes;Yes;licensed;No;No;Yes;No;No;No;Yes;;No;done
570;2009-07-01;No;Unintentional Low Turn;;Male;;;500.0;;;;;1.3;;;No;;not known if installed   not known if connected;No;;"A jumper with approximately 500 jumps and 10 years of experience was jumping an elliptical canopy at a wing-loading of 1.3:1. He attempted a 90-degree turn at a very low altitude toward final approach for landing. Observers characterized his flare as “late,” but the specific altitude was not reported. The late flare combined with the low turn resulted in a hard landing; the jumper struck the ground feet first and then tumbled. He was bruised and sore, but did not break any bones. He had reportedly recently downsized to this canopy, but his previous canopy experience was not reported. Jumpers should use caution and learn to land any new, smaller canopy by performing straight-in approaches before attempting high-performance landings with speed-inducing turns. All turns must be competed with enough altitude for the canopy to return to straight and level flight for the landing flare.";;;Yes;Yes;Yes;licensed;No;No;Yes;No;No;No;Yes;1.0;No;done
571;2009-07-01;No;Collision (Aircraft);;Male;;;398.0;;;;;;;;No;;not known if installed   not known if connected;No;;A jumper with 398 jumps and five years of experience attempted to exit a Cessna 182 in the rear float position by hanging off the rear edge of the door frame while keeping his feet on the step of the airplane. As he leaned back past the rear edge of the door, the swaged ball on the end of his reserve ripcord lodged in an opening where the original door latch had been located. When the jumper slid backward, the reserve ripcord was pulled and he was extracted off the airplane by his deploying reserve canopy. The inflating reserve struck the horizontal stabilizer. Both the canopy and the jumper then passed underneath the stabilizer and, luckily, cleared the airplane without an entanglement. The reserve was slightly damaged from its impact with the aircraft, with a tear in one of the canopy’s stabilizers and two small tears in the bottom skin. It flew normally, and the jumper landed uneventfully. The airplane suffered damage to its horizontal stabilizer, but the pilot was able to maintain control and land without incident. After landing, he found that the stabilizer on the right side of the airplane was pulled “half-way off” of the tail of the airplane. All jumpers must use caution when exiting the airplane to help ensure that none of their deployment handles are unexpectedly dislodged and pulled during exit or while in freefall.;;;Yes;No;Yes;licensed;No;No;No;No;No;Yes;No;1.0;Yes;done
572;2009-07-01;No;Unintentional Low Turn;;Male;;;1200.0;;;;;1.44;;;No;;not known if installed   not known if connected;No;;After an uneventful freefall and initial canopy descent, a jumper with 11 years in the sport and 1,200 skydives initiated a 270-degree turn at an altitude reportedly between 300 to 500 feet above the ground. Once he realized he was still in a steep descent as he approached the ground he flared the canopy, but he struck the ground hard in a diving turn before the canopy could return to level flight. The hard landing resulted in multiple broken bones, including his pelvis, a femur and two vertebrae. The report stated that he is expected to recover from his injuries. He was jumping an elliptical canopy at a wing loading of 1.44:1. His previous canopy experience was not reported, but he had made more than 200 jumps in the previous 12 months. Jumpers who wish to make high-performance landings should use training and guidance from an experienced canopy coach using a structured training program to help lessen the inherent risks involved with speed-inducing turns performed just before landing. All turns must be completed with enough altitude for the canopy to return to straight and level flight for the landing flare.;;;Yes;Yes;Yes;licensed;No;No;Yes;No;No;No;Yes;;No;done
573;2009-07-01;No;Main - Reserve Entanglement;;Female;;;;;;;;;;;No;;not known if installed   not known if connected;No;;An AFF student performed a clear-and-pull exit from 3,500 feet for her Category F skydive. Two seconds after the exit she reached for her bottom-of-container-mounted pilot chute and encountered a hard pull. As she struggled with the pull she rolled onto her right side. She extracted the pilot chute, but the bridle went around her neck, causing a horseshoe malfunction. After eight seconds she initiated emergency procedures but did not pull the cutaway handle far enough to release either riser of the main canopy. The reserve deployed and fully inflated, and at some point during this time the main bridle cleared her neck and the main canopy inflated. The two canopies then formed a dragplane (in which one canopy is overhead and one beneath the jumper) with the reserve on top and the main on the bottom. Shortly thereafter the canopies began flying in a downplane and remained in that configuration for the rest of the flight. The jumper struck the side of a house while landing and suffered a broken lower leg, cuts and abrasions. She received immediate medical attention and is expected to recover from her injuries. Packing carefully and maintaining an arched, stable body position can help ensure an uneventful deployment. When both canopies are clear of each other in a downplane, Section 5-1 of the Skydiver’s Information Manual recommends that the jumper disconnect the reserve static line (if altitude permits) and pull the cutaway handle to release the main canopy.;;;Yes;Yes;Yes;student;No;No;No;No;No;Yes;No;1.0;No;done
574;2009-07-01;No;Landing Problem (No Turn);;Female;;;;;;;;;;;No;;not known if installed   not known if connected;No;;A student making her first AFF jump approached the landing area after an uneventful freefall and initial canopy descent. As she prepared to land the jumper on the radio used a different word to tell her to flare than she had been trained for during her classroom training. She struck the ground in full flight without flaring the canopy and suffered a compound fracture of the fibula. She received immediate medical attention. She required surgery to repair her leg and is expected to make a full recovery. Fully flaring the canopy by beginning the flare at approximately 12 feet above ground level helps reduce the chance of a landing injury. All solo-jump students should be trained to expect to land the canopy without assistance and to treat the radio only as a back-up device. Skydiving schools can help eliminate confusion by ensuring that each coach and instructor uses the same terminology and teaching methods;;;Yes;Yes;Yes;student;No;No;No;No;No;No;No;;No;done
575;2009-06-01;Yes;Equipment Problem;22.0;Male;;;110.0;;Impact after coming out of harness following main deployment;;Performance Designs Sabre2 170;1.1;;;No;;not known if installed   not known if connected;No;;This jumper was making his second jump while wearing a wingsuit. The freefall portion of the skydive was reported to be uneventful, and this jumper deployed his main canopy, which reportedly opened harder than normal, at approximately 5,000 feet. Following his main deployment, he was observed back in freefall. The main canopy was seen inflated and continuing in flight with the harness empty. The harness and container drifted slowly toward the ground and draped across a set of power lines. No witnesses reported seeing this jumper’s actual detachment from the harness, but it apparently occurred shortly after deployment. He was killed instantly by the impact, and was found still in his wingsuit.;This jumper made his first wingsuit jump earlier that day, which included training from a second jumper, an experienced wingsuit flyer, on proper procedures for equipment, freefall and deployment. The experienced wingsuit flyer accompanied this person on both jumps, but did not observe anything unusual during this jumper’s last freefall or deployment.;;Yes;Yes;No;licensed;No;No;No;No;No;No;No;2.0;No;done
576;2009-06-01;Yes;Medical Problem;60.0;Male;;;6000.0;75.0;Medical problem followed by a hard landing under a spinning main canopy;;Performance Designs Spectre 190;1.2;Precision Aerodynamics Raven 2;;No;Full-face, unreported brand;installed   not known if connected;No;;This jumper was participating in a 30-way group freefall formation that was uneventful during the exit, freefall and break-off portions of the skydive. None of the witnesses who provided statements observed his actual deployment, but he was observed under canopy shortly afterward in a spiraling right-hand turn that continued until impact. He was seen hanging limp in the harness and made no attempt to control the canopy at any point during the descent.;This jumper’s main canopy was found with the right brake stowed and the left brake released, which would account for the spiraling right-hand turn. The brake may have not been completely secured during the pack job or it may have been dislodged by a hard opening or some other unusual situation during the deployment.;;Yes;Yes;No;licensed;No;No;No;No;No;No;No;30.0;No;done
577;2009-05-01;Yes;Unintentional Low Turn;37.0;Male;;;285.0;;Low turn under canopy resulting in a hard impact;;Performance Designs Sabre2 150;1.3;;;No;Open face, unreported type;not known if installed   not known if connected;No;;After an uneventful freefall and initial canopy descent, this jumper initiated a front riser turn in an unreported direction at approximately 100 feet above the ground. He struck the ground in a diving turn at nearly the same time as the canopy, coming to rest 35 feet from his initial point of impact. He was found unconscious with a light pulse and labored breathing due to the severe head injury he sustained. There were no injuries reported other than those to his face and head. He was airlifted to a local hospital where he died the next day.;"This jumper was jumping a 150-square-foot canopy at a wing loading of 1.3:1, which the manufacturer categorizes as requiring an expert skill level. Although the number of jumps or experience required to qualify as an expert are not defined, most, if not all, industry experts agree that 300 jumps would not provide enough experience for an expert classification. This skydiver’s previous canopy experience and training was not reported; he was visiting the drop zone, so little was known about his canopy control background. There were no other canopies in the immediate area or obstacles on the ground that would have required the jumper to initiate an avoidance turn. Witnesses reported that it appeared as if the jumper attempted the low turn as a speed-inducing maneuver and simply started the turn much too low for the canopy to return to level flight before he struck the ground.";;Yes;Yes;Yes;licensed;No;No;Yes;No;No;No;Yes;;No;done
578;2009-05-01;Yes;Unintentional Low Turn;37.0;Male;;;300.0;55.0;Hard impact following self-induced line twists at a low altitude;;Performance Designs Sabre2 150;1.3;Performance Designs PD 160R;;No;Yes, unreported type;installed   not known if connected;No;;After an uneventful freefall and initial canopy descent, this jumper initiated a fast, right-hand turn at approximately 200-300 feet AGL by quickly pulling the right steering toggle down to his hip. The rapid turn resulted in at least two full turns of the canopy suspension lines just above the risers, with the right steering line trapped in the line twists. The canopy remained in an uncontrolled spin to the right for the remainder of the descent. This jumper was observed attempting to unwind the twisted suspension lines by pulling outward on the main risers, but he did not have any success. Due to the line twists, he was facing backward from the direction of flight when he struck the ground hard. The hard landing resulted in multiple broken bones and internal injuries, but the report did not specify exactly what the injuries included. He received immediate medical attention and was taken by ambulance to a local hospital where he died two days later.;"Investigators reported that this jumper was attempting to make a high-performance landing by initiating a turn to increase the forward speed and descent rate of his canopy. He had a total of 300 jumps and was jumping a 150-square-foot canopy at a wing loading of 1.3:1; most industry experts would consider this wing loading to be too high for his experience level, particularly since the 300 jumps were completed over a period of six years.";;Yes;Yes;Yes;licensed;No;No;Yes;No;No;No;Yes;;No;done
579;2009-04-01;Yes;Unintentional Low Turn;;Female;;;1.0;1.0;Head injuries from a hard landing following a low turn;;United Parachute Technologies Sigma 340;1.2;United Parachute Technologies VR-360;;No;Leather frap hat, unreported brand;installed   not known if connected;No;;After an uneventful tandem freefall and initial canopy descent, this tandem pair approached the landing area in a downwind direction. At approximately 75-100 feet the tandem instructor initiated a left turn of approximately 180 degrees. The tandem pair struck the ground hard while the canopy was still in a diving turn. The pair received immediate medical attention. The tandem student suffered from severe head injuries and was airlifted to a local hospital, where she died of her injuries several hours later. The tandem instructor suffered from a broken femur and cracked pelvis and was transported by ambulance to the local hospital. His injuries were not life threatening, and he is expected to make a full recovery.;Witnesses reported that the winds were light and there was no other canopy traffic that could have been a factor in this accident. The tandem instructor had completed approximately 200 tandem jumps at a different drop zone since earning his tandem rating one and a half years earlier. This jump was his second tandem jump at a new drop zone. He was jumping a 340-square-foot tandem canopy, which was smaller than the tandem main canopies he had used for most of his tandem jumps in the past. He may have been attempting to face into the wind or land near the videographer, but his turn to final approach was initiated at an altitude of approximately 75-100 feet, which is much too low to complete a 180-degree turn. He may have been distracted and not realized he was at such a low altitude when he initiated the turn. He started to flare the canopy at approximately 20-30 feet above the ground as the canopy was still in a diving turn. However, the flare had little effect on slowing the descent of the tandem pair because the canopy was still in a relatively steep dive.;;Yes;Yes;Yes;tandem;No;No;Yes;No;No;No;Yes;2.0;No;done
580;2009-04-01;Yes;Medical Problem;48.0;Male;;;8000.0;;Heart attack while flying the main canopy;;Strong SET-400;;Strong Master 425;;No;Leather frap hat, unreported brand;installed   not known if connected;No;;This tandem instructor and his student exited a Twin Otter at 13,500 feet AGL and had an uneventful freefall and main canopy deployment. The instructor and student initially carried on a conversation as the pair descended toward the airport. At some point during the canopy descent the tandem instructor no longer steered the canopy, and when he did not respond to a question, the student looked over his shoulder and found that the tandem instructor was slumped over with his head to one side. The altitude at this point was not reported, but the student reached up and grabbed the steering toggles and steered the canopy toward a clear area on the airport property. After the pair landed, the tandem student disconnected his harness from the instructor and immediately began administering CPR to the instructor. The instructor did not respond and was declared dead at the scene by paramedics who arrived a short time later.;This jumper was making his fifth tandem jump of the day and had given no indication to anyone that he was having any medical problems or experiencing anything unusual. He apparently suffered a severe heart attack and died during the canopy descent. The student knew enough about canopy flight to steer the canopy to a clear area. It was not reported if the student flared the main canopy for landing. Neither the instructor nor the student experienced any injuries from the landing. The tandem instructor possessed a current FAA Class 3 Medical Certificate, which normally includes a blood pressure test, but does not involve a detailed check of the heart or of the condition of the arteries. The autopsy revealed that the tandem instructor had a problem with one of his heart valves, 70- to 80-percent blockage of all of his arteries and his heart was enlarged significantly.;;Yes;Yes;No;tandem;No;No;No;No;No;No;No;2.0;No;done
581;2009-03-01;Yes;Entanglement/Instability;21.0;Male;;;;1.0;Hard impact following a reserve entanglement;;United Parachute Technologies Sigma 370;1.2;United Parachute Technologies 360;;No;;installed   connected;Yes;;This tandem pair exited a Cessna 206 at 10,000 feet. The exit and drogue deployment were uneventful. The pair continued in droguefall, and video of the jump showed the tandem instructor frequently checking his altimeter. As the droguefall continued, the instructor began to look toward the ground and back at his altimeter even more frequently. He then waved off and pulled the drogue release handle to deploy the main parachute at approximately 2,000 feet. Shortly after the main canopy deployed, the automatic activation device (AAD) activated the reserve. The left riser of the main canopy then released from the harness, at which point the tandem instructor pulled the cutaway handle to release the other main riser. The main canopy fully released from the harness, but the reserve canopy remained trapped in the freebag with the reserve bridle entangled with one or more of the reserve’s suspension lines. The pair struck the ground at a high rate of speed, and both were killed instantly by the impact.;See accompanying details.;;Yes;Yes;Yes;tandem;Yes;No;No;No;No;Yes;No;2.0;Yes;done
582;2009-03-01;Yes;Collision (Canopy);54.0;Male;;;20.0;20.0;Hard impact following a canopy collision;;Performance Designs Navigator 260;0.8;Precision Aerodynamics Raven 4;;No;Protec;installed   not known if connected;No;;"After an uneventful freefall and initial canopy descent following a category G coach jump, this student skydiver was making his final approach facing into the wind for landing. At approximately 150 to 200 feet, a second jumper struck his canopy from behind, hitting the right rear corner. The second jumper’s canopy completely collapsed, and he entangled in the first jumper’s partially collapsed parachute. The pair spun to the ground and impacted at the edge of a grass landing area; the first jumper struck asphalt tarmac and the second jumper struck grass. Both received immediate medical attention. The first skydiver was airlifted to a hospital, where he died from his injuries several hours later. The second skydiver, suffering a broken femur, chipped pelvis and dislocated shoulder, was carried to the hospital by ambulance. He is expected to make a full recovery from his injuries.";"The second jumper was making his first skydive with a new, elliptical canopy at a wing loading of 1.6:1. He deployed at 6,500 feet, exiting after the first jumper, who deployed at approximately 3,500 feet following his coach jump. Even though the second jumper deployed higher, he had a faster descent rate and caught up to the first jumper before landing. He was above and behind the first jumper when he made a turn to final approach and then struck the first jumper. Witness reports differ regarding the second jumper’s turn to final; it was reported to be anywhere from 90 to 180 degrees. The second jumper apparently did not see the first jumper, and the second jumper’s turn to final placed his body on the same level, directly on the flight path behind the canopy of the first jumper.";;Yes;Yes;Yes;student;No;No;No;No;No;No;No;2.0;No;done
583;2009-03-01;Yes;Uncategorized;38.0;Male;;;1164.0;257.0;Hard impact following a reserve entanglement;;United Parachute Technologies Sigma 370;1.2;United Parachute Technologies 360;;No;;installed   not known if connected;No;;This tandem pair exited a Cessna 206 at 10,000 feet. The exit and drogue deployment were uneventful. The pair continued in droguefall, and video of the jump showed the tandem instructor frequently checking his altimeter. As the droguefall continued, the instructor began to look toward the ground and back at his altimeter even more frequently. He then waved off and pulled the drogue release handle to deploy the main parachute at approximately 2,000 feet. Shortly after the main canopy deployed, the automatic activation device (AAD) activated the reserve. The left riser of the main canopy then released from the harness, at which point the tandem instructor pulled the cutaway handle to release the other main riser. The main canopy fully released from the harness, but the reserve canopy remained trapped in the freebag with the reserve bridle entangled with one or more of the reserve’s suspension lines. The pair struck the ground at a high rate of speed, and both were killed instantly by the impact.;As with many fatalities, this was caused by a series of events. Change any one of the events and the outcome may have been different. Footage from a freefall videographer indicates that the tandem instructor most likely had a malfunctioning altimeter. Early in droguefall, he repeatedly looked at the altimeter and later began to repeatedly look toward the ground and back at the altimeter. He eventually pulled the drogue release to deploy the main, apparently realizing that his altimeter was not reading correctly and that he had passed far below his normal 5,000-foot-deployment altitude.;;Yes;Yes;Yes;tandem;No;No;No;No;No;Yes;No;2.0;Yes;done
